distance,time_different,WeekDay,Hour,v,s0,s1,s2,s3,s4
0.21398616590234465,0,2,21,40.586625370023945,-1,-227022,-124023,-78937,0
3.0888946777375796,324999,2,21,33.219934667085525,-1,28995,137011,198997,324999
3.0888946777375796,323999,2,21,33.219934667085525,-1,27995,136011,197997,323999
3.0888946777375796,323005,2,21,33.219934667085525,-1,27001,135017,197003,323005
3.0888946777375796,322003,2,21,33.219934667085525,-1,25999,134015,196001,322003
3.0888946777375796,320865,2,21,33.219934667085525,-1,24861,132877,194863,320865
3.0888946777375796,320008,2,21,33.219934667085525,-1,24004,132020,194006,320008
3.0888946777375796,318788,2,21,33.219934667085525,-1,22784,130800,192786,318788
3.0888946777375796,317998,2,21,33.219934667085525,-1,21994,130010,191996,317998
3.0888946777375796,316930,2,21,33.219934667085525,-1,20926,128942,190928,316930
3.0888946777375796,316699,2,21,33.219934667085525,-1,20695,128711,190697,316699
3.0888946777375796,315998,2,21,33.219934667085525,-1,19994,128010,189996,315998
3.0888946777375796,314998,2,21,33.219934667085525,-1,18994,127010,188996,314998
3.0888946777375796,313998,2,21,33.219934667085525,-1,17994,126010,187996,313998
3.0888946777375796,312999,2,21,33.219934667085525,-1,16995,125011,186997,312999
3.0888946777375796,311990,2,21,33.219934667085525,-1,15986,124002,185988,311990
3.0888946777375796,310989,2,21,33.219934667085525,-1,14985,123001,184987,310989
3.0888946777375796,309997,2,21,33.219934667085525,-1,13993,122009,183995,309997
2.901804948817565,309004,2,21,33.219934667085525,-1,13000,121016,183002,309004
2.901804948817565,307996,2,21,33.219934667085525,-1,11992,120008,181994,307996
2.901804948817565,306998,2,21,33.219934667085525,-1,10994,119010,180996,306998
2.901804948817565,306169,2,21,33.219934667085525,-1,10165,118181,180167,306169
2.901804948817565,305998,2,21,33.219934667085525,-1,9994,118010,179996,305998
2.901804948817565,304990,2,21,33.219934667085525,-1,8986,117002,178988,304990
2.901804948817565,303997,2,21,33.219934667085525,-1,7993,116009,177995,303997
2.901804948817565,302990,2,21,33.219934667085525,-1,6986,115002,176988,302990
2.901804948817565,301987,2,21,33.219934667085525,-1,5983,113999,175985,301987
2.901804948817565,300846,2,21,33.219934667085525,-1,4842,112858,174844,300846
2.901804948817565,299864,2,21,33.219934667085525,-1,3860,111876,173862,299864
2.901804948817565,298997,2,21,33.219934667085525,-1,2993,111009,172995,298997
2.901804948817565,297990,2,21,33.219934667085525,-1,1986,110002,171988,297990
2.901804948817565,297003,2,21,33.219934667085525,-1,999,109015,171001,297003
2.901804948817565,296544,2,21,33.219934667085525,-1,540,108556,170542,296544
2.757460702482766,296004,2,21,33.219934667085525,-1,0,108016,170002,296004
2.757460702482766,294997,2,21,33.219934667085525,-1,-1007,107009,168995,294997
2.757460702482766,294004,2,21,33.219934667085525,-1,-2000,106016,168002,294004
2.757460702482766,292998,2,21,33.219934667085525,-1,-3006,105010,166996,292998
2.757460702482766,291998,2,21,33.219934667085525,-1,-4006,104010,165996,291998
2.757460702482766,290990,2,21,33.219934667085525,-1,-5014,103002,164988,290990
2.757460702482766,289997,2,21,33.219934667085525,-1,-6007,102009,163995,289997
2.757460702482766,288990,2,21,33.219934667085525,-1,-7014,101002,162988,288990
2.757460702482766,287997,2,21,33.219934667085525,-1,-8007,100009,161995,287997
2.757460702482766,286997,2,21,33.219934667085525,-1,-9007,99009,160995,286997
2.757460702482766,286003,2,21,33.219934667085525,-1,-10001,98015,160001,286003
2.757460702482766,284983,2,21,33.219934667085525,-1,-11021,96995,158981,284983
2.757460702482766,283003,2,21,33.219934667085525,-1,-13001,95015,157001,283003
2.610403438412136,280990,2,21,33.219934667085525,-1,-15014,93002,154988,280990
2.610403438412136,278990,2,21,33.219934667085525,-1,-17014,91002,152988,278990
2.610403438412136,276997,2,21,33.219934667085525,-1,-19007,89009,150995,276997
2.610403438412136,275962,2,21,33.219934667085525,-1,-20042,87974,149960,275962
2.610403438412136,275250,2,21,33.219934667085525,-1,-20754,87262,149248,275250
2.5749370426903995,274936,2,21,33.219934667085525,-1,-21068,86948,148934,274936
2.5749370426903995,272998,2,21,33.219934667085525,-1,-23006,85010,146996,272998
2.5749370426903995,270980,2,21,33.219934667085525,-1,-25024,82992,144978,270980
2.5749370426903995,268996,2,21,33.219934667085525,-1,-27008,81008,142994,268996
2.4712149137305324,268003,2,21,33.219934667085525,-1,-28001,80015,142001,268003
2.4712149137305324,265990,2,21,33.219934667085525,-1,-30014,78002,139988,265990
2.4712149137305324,264989,2,21,33.219934667085525,-1,-31015,77001,138987,264989
2.4712149137305324,262996,2,21,33.219934667085525,-1,-33008,75008,136994,262996
2.4712149137305324,261003,2,21,33.219934667085525,-1,-35001,73015,135001,261003
2.4712149137305324,260007,2,21,33.219934667085525,-1,-35997,72019,134005,260007
2.4712149137305324,257989,2,21,33.219934667085525,-1,-38015,70001,131987,257989
2.4712149137305324,256056,2,21,33.219934667085525,-1,-39948,68068,130054,256056
2.4712149137305324,255821,2,21,33.219934667085525,-1,-40183,67833,129819,255821
2.4712149137305324,253970,2,21,33.219934667085525,-1,-42034,65982,127968,253970
2.3423183116673387,253003,2,21,33.219934667085525,-1,-43001,65015,127001,253003
2.3423183116673387,251910,2,21,33.219934667085525,-1,-44094,63922,125908,251910
2.3423183116673387,250989,2,21,33.219934667085525,-1,-45015,63001,124987,250989
2.3423183116673387,249996,2,21,33.219934667085525,-1,-46008,62008,123994,249996
2.3423183116673387,248996,2,21,33.219934667085525,-1,-47008,61008,122994,248996
2.3423183116673387,247995,2,21,33.219934667085525,-1,-48009,60007,121993,247995
2.3423183116673387,246989,2,21,33.219934667085525,-1,-49015,59001,120987,246989
2.3423183116673387,245981,2,21,33.219934667085525,-1,-50023,57993,119979,245981
2.3423183116673387,245731,2,21,33.219934667085525,-1,-50273,57743,119729,245731
2.3423183116673387,244996,2,21,33.219934667085525,-1,-51008,57008,118994,244996
2.3423183116673387,243996,2,21,33.219934667085525,-1,-52008,56008,117994,243996
2.2331750565257504,241996,2,21,33.219934667085525,-1,-54008,54008,115994,241996
2.2331750565257504,240989,2,21,33.219934667085525,-1,-55015,53001,114987,240989
2.2331750565257504,239852,2,21,33.219934667085525,-1,-56152,51864,113850,239852
2.2331750565257504,239007,2,21,33.219934667085525,-1,-56997,51019,113005,239007
2.2331750565257504,237983,2,21,33.219934667085525,-1,-58021,49995,111981,237983
2.2331750565257504,236003,2,21,33.219934667085525,-1,-60001,48015,110001,236003
2.2331750565257504,235547,2,21,33.219934667085525,-1,-60457,47559,109545,235547
2.2331750565257504,234930,2,21,33.219934667085525,-1,-61074,46942,108928,234930
2.2331750565257504,232964,2,21,33.219934667085525,-1,-63040,44976,106962,232964
2.2331750565257504,231996,2,21,33.219934667085525,-1,-64008,44008,105994,231996
2.2331750565257504,230981,2,21,33.219934667085525,-1,-65023,42993,104979,230981
2.2331750565257504,229987,2,21,33.219934667085525,-1,-66017,41999,103985,229987
2.2331750565257504,228977,2,21,33.219934667085525,-1,-67027,40989,102975,228977
2.2331750565257504,227989,2,21,33.219934667085525,-1,-68015,40001,101987,227989
2.2331750565257504,227003,2,21,33.219934667085525,-1,-69001,39015,101001,227003
2.2331750565257504,224986,2,21,33.219934667085525,-1,-71018,36998,98984,224986
2.2331750565257504,223988,2,21,33.219934667085525,-1,-72016,36000,97986,223988
2.2331750565257504,222989,2,21,33.219934667085525,-1,-73015,35001,96987,222989
2.2331750565257504,221995,2,21,33.219934667085525,-1,-74009,34007,95993,221995
2.001533616281579,220004,2,21,33.219934667085525,-1,-76000,32016,94002,220004
2.001533616281579,217996,2,21,33.219934667085525,-1,-78008,30008,91994,217996
2.001533616281579,216996,2,21,33.219934667085525,-1,-79008,29008,90994,216996
2.001533616281579,216004,2,21,33.219934667085525,-1,-80000,28016,90002,216004
2.001533616281579,215537,2,21,33.219934667085525,-1,-80467,27549,89535,215537
2.001533616281579,215003,2,21,33.219934667085525,-1,-81001,27015,89001,215003
2.001533616281579,213003,2,21,33.219934667085525,-1,-83001,25015,87001,213003
2.001533616281579,211995,2,21,33.219934667085525,-1,-84009,24007,85993,211995
2.001533616281579,210989,2,21,33.219934667085525,-1,-85015,23001,84987,210989
2.001533616281579,209996,2,21,33.219934667085525,-1,-86008,22008,83994,209996
2.001533616281579,209002,2,21,33.219934667085525,-1,-87002,21014,83000,209002
2.001533616281579,207996,2,21,33.219934667085525,-1,-88008,20008,81994,207996
2.001533616281579,206983,2,21,33.219934667085525,-1,-89021,18995,80981,206983
2.001533616281579,206003,2,21,33.219934667085525,-1,-90001,18015,80001,206003
2.001533616281579,205003,2,21,33.219934667085525,-1,-91001,17015,79001,205003
2.001533616281579,203996,2,21,33.219934667085525,-1,-92008,16008,77994,203996
2.001533616281579,202996,2,21,33.219934667085525,-1,-93008,15008,76994,202996
2.001533616281579,201973,2,21,33.219934667085525,-1,-94031,13985,75971,201973
2.001533616281579,200996,2,21,33.219934667085525,-1,-95008,13008,74994,200996
2.001533616281579,199838,2,21,33.219934667085525,-1,-96166,11850,73836,199838
2.001533616281579,198999,2,21,33.219934667085525,-1,-97005,11011,72997,198999
2.001533616281579,198003,2,21,33.219934667085525,-1,-98001,10015,72001,198003
1.7326420249269805,196989,2,21,33.219934667085525,-1,-99015,9001,70987,196989
1.7326420249269805,195972,2,21,33.219934667085525,-1,-100032,7984,69970,195972
1.7326420249269805,195260,2,21,33.219934667085525,-1,-100744,7272,69258,195260
1.7326420249269805,195001,2,21,33.219934667085525,-1,-101003,7013,68999,195001
1.7326420249269805,193988,2,21,33.219934667085525,-1,-102016,6000,67986,193988
1.7326420249269805,192798,2,21,33.219934667085525,-1,-103206,4810,66796,192798
1.7326420249269805,191988,2,21,33.219934667085525,-1,-104016,4000,65986,191988
1.7326420249269805,190975,2,21,33.219934667085525,-1,-105029,2987,64973,190975
1.7326420249269805,190003,2,21,33.219934667085525,-1,-106001,2015,64001,190003
1.7326420249269805,188988,2,21,33.219934667085525,-1,-107016,1000,62986,188988
1.7326420249269805,187988,2,21,33.219934667085525,-1,-108016,0,61986,187988
1.7326420249269805,186988,2,21,33.219934667085525,-1,-109016,-1000,60986,186988
1.7326420249269805,186003,2,21,33.219934667085525,-1,-110001,-1985,60001,186003
1.540319109424145,184988,2,21,33.219934667085525,-1,-111016,-3000,58986,184988
1.540319109424145,184329,2,21,33.219934667085525,-1,-111675,-3659,58327,184329
1.540319109424145,184003,2,21,33.219934667085525,-1,-112001,-3985,58001,184003
1.540319109424145,182863,2,21,33.219934667085525,-1,-113141,-5125,56861,182863
1.540319109424145,181988,2,21,33.219934667085525,-1,-114016,-6000,55986,181988
1.540319109424145,180996,2,21,33.219934667085525,-1,-115008,-6992,54994,180996
1.540319109424145,179995,2,21,33.219934667085525,-1,-116009,-7993,53993,179995
1.540319109424145,178936,2,21,33.219934667085525,-1,-117068,-9052,52934,178936
1.540319109424145,177943,2,21,33.219934667085525,-1,-118061,-10045,51941,177943
1.540319109424145,176979,2,21,33.219934667085525,-1,-119025,-11009,50977,176979
1.540319109424145,175995,2,21,33.219934667085525,-1,-120009,-11993,49993,175995
1.540319109424145,175347,2,21,33.219934667085525,-1,-120657,-12641,49345,175347
1.540319109424145,174994,2,21,33.219934667085525,-1,-121010,-12994,48992,174994
1.540319109424145,173996,2,21,33.219934667085525,-1,-122008,-13992,47994,173996
1.540319109424145,172994,2,21,33.219934667085525,-1,-123010,-14994,46992,172994
